2021-11-23T09:23:03.1418175+05:30  [INF] Application started. Press Ctrl+C to shut down. (dcaefe54)
2021-11-23T09:23:03.1526967+05:30  [INF] Hosting environment: "Development" (c3307c92)
2021-11-23T09:51:57.5107158+05:30 80000018-000b-fe00-b63f-84710c7967bb [INF] Request Start /Sessions (3edf5213)
2021-11-23T09:52:10.2216518+05:30 80000018-000b-fe00-b63f-84710c7967bb [INF] Request Executed /Sessions (9d41467d)
2021-11-23T09:52:10.2300214+05:30 80000019-0003-ff00-b63f-84710c7967bb [INF] Request Start /Sessions (3edf5213)
2021-11-23T09:53:14.9346715+05:30 80000019-0003-ff00-b63f-84710c7967bb [INF] Request Executed /Sessions (9d41467d)
2021-11-23T09:53:14.9517393+05:30 80000047-000a-fc00-b63f-84710c7967bb [INF] Request Start /favicon.ico (5236a2f7)
2021-11-23T09:53:14.9561415+05:30 80000047-000a-fc00-b63f-84710c7967bb [INF] Request Executed /favicon.ico (e072cd57)
2021-11-23T09:53:14.9628575+05:30 80000049-000a-fc00-b63f-84710c7967bb [INF] Request Start /Error/Error404Handling (f8219ab5)
2021-11-23T09:53:14.9674732+05:30 80000049-000a-fc00-b63f-84710c7967bb [INF] Request Executed /Error/Error404Handling (01d1772a)
2021-11-23T10:07:57.4934259+05:30 8000001a-000b-fe00-b63f-84710c7967bb [INF] Request Start /favicon.ico (5236a2f7)
2021-11-23T10:07:57.4970883+05:30 8000001a-000b-fe00-b63f-84710c7967bb [INF] Request Executed /favicon.ico (e072cd57)
2021-11-23T10:07:57.5473667+05:30 8000004b-000a-fc00-b63f-84710c7967bb [INF] Request Start /Error/Error404Handling (f8219ab5)
2021-11-23T10:07:57.5592517+05:30 8000004b-000a-fc00-b63f-84710c7967bb [INF] Request Executed /Error/Error404Handling (01d1772a)
2021-11-23T10:08:00.4571422+05:30 80000029-0004-fc00-b63f-84710c7967bb [INF] Request Start /favicon.ico (5236a2f7)
2021-11-23T10:08:00.4609753+05:30 80000029-0004-fc00-b63f-84710c7967bb [INF] Request Executed /favicon.ico (e072cd57)
2021-11-23T10:08:00.4672687+05:30 8000002b-0004-fc00-b63f-84710c7967bb [INF] Request Start /Error/Error404Handling (f8219ab5)
2021-11-23T10:08:00.4706356+05:30 8000002b-0004-fc00-b63f-84710c7967bb [INF] Request Executed /Error/Error404Handling (01d1772a)
